player_id,year,round,pick,team
brookke01,1991,1,18,MIL
brookma01,2011,1,25,BOS
brookmi01,1980,1,9,SDC
brookmi02,1985,4,88,HOU
brookre01,1971,11,176,BOS
brookst01,1974,8,131,HOU
brookvi01,1981,6,117,DET
broomjo01,2025,2,35,PHI
brostjg01,1973,8,132,CHI
brottdi01,1957,7,55,BOS
brousca01,1962,9,72,CHZ
brousel01,1974,8,128,POR
browdda01,1983,4,71,HOU
brownal01,2014,2,50,PHO
brownan02,2015,2,34,LAL
brownbi01,1963,7,61,PHI
brownbo03,1970,12,191,CHI
brownbo04,1952,4,,PHW
brownbr01,2018,2,42,DET
brownca02,1976,6,97,PHO
brownca03,1977,7,147,WSB
brownch01,1989,2,43,CLE
brownch04,1959,11,74,CIN
brownda01,1948,3,,BLB
brownda02,2001,2,37,PHI
brownda03,1975,5,89,BOS
brownde01,1990,1,19,BOS
brownde03,2006,2,46,UTA
brownde04,2009,2,40,CHA
brownde05,2006,2,40,SEA
browndi01,1984,6,124,SAS
brownea01,1974,9,157,NYK
browned01,1981,9,193,WSB
browner01,2000,2,52,MIA
brownfr01,1971,1,6,SEA
brownfr02,1983,7,159,PHO
brownfr03,1984,9,195,ATL
brownge01,1957,4,27,MNL
brownge03,1958,5,40,BOS
brownge04,1947,4,,PIT
browngr01,2021,2,43,NOP
brownhe01,1967,9,99,BOS
brownja02,2016,1,3,BOS
brownja03,1973,4,62,ATL
brownja05,1973,9,143,KCO
brownje01,1976,5,81,PHI
brownji02,1957,9,68,SYR
brownjo01,1973,1,10,ATL
brownjo02,1950,9,102,CHS
brownjo03,1951,7,68,ROC
brownjo04,1983,9,187,CLE
brownjo05,1986,4,78,LAC
brownjo06,1986,7,146,LAC
brownke01,2001,1,11,BOS
brownke02,1985,5,112,DEN
brownke03,2022,2,48,MIN
brownko01,2023,1,30,LAC
brownkw01,2001,1,1,WAS
brownla01,1963,7,56,BAL
brownle02,1977,4,69,MIL
brownlo01,2013,2,52,MIN
brownma01,1996,2,46,POR
brownma02,2014,2,44,MIN
brownma03,1972,7,106,BAL
brownma04,1974,7,114,KCO
brownmi01,1985,3,69,CHI
brownmu01,1980,4,77,CLE
brownmy01,1991,2,34,MIN
brownno01,1983,8,182,SAS
brownow01,1975,9,147,PHO
brownpj01,1992,2,29,NJN
brownra02,1991,2,31,SAC
brownri01,1980,1,13,GSW
brownri02,1977,3,63,POR
brownri03,1979,3,59,HOU
brownri04,1987,6,119,SAS
brownro02,1971,4,64,LAL
brownro03,1974,7,125,BOS
brownro04,1984,8,173,ATL
brownse01,1970,6,88,DET
brownsh01,2006,1,25,CLE
brownsk01,1977,3,56,BOS
brownst02,2017,2,46,PHI
brownti02,1979,2,23,UTA
brownto01,1982,4,82,NJN
brownto02,1983,7,141,IND
browntr01,2018,1,15,WAS
browntr02,1995,2,45,ATL
brownwi01,1969,10,129,MIL
brownwi02,1982,5,115,BOS
brownwi03,1948,3,,PHW
broylfr01,1947,3,,TRH
brozopa01,1984,8,169,GSW
bruchja01,1982,6,126,ATL
bruinto01,1983,7,162,PHI
brundst01,1989,2,32,NJN
brunkbr01,1968,6,72,NYK
brunsja01,2018,2,33,DAL
brunsjo01,1970,12,187,SEA
brustch01,1982,6,131,DEN
brutocj01,1997,2,53,VAN
brutokr01,1994,2,49,CHI
bryanbi01,1980,4,85,PHI
bryanca01,2025,1,14,SAS
bryanem01,1964,7,55,NYK
bryange01,1972,4,49,BUF
bryanjo01,1975,1,14,GSW
bryanko01,1996,1,13,CHH
bryanma01,1988,1,21,POR
bryanri01,1976,8,128,NOJ
bryanth01,2017,2,42,UTA
bryanwa01,1982,2,30,CHI
buccige01,1975,3,52,BUF
buchaji01,1952,6,,BOS
buckhjo01,1958,12,82,STL
bucklbr01,1977,6,125,SAS
bucklja01,1964,8,68,LAL
bucklma01,1974,10,172,GSW
buckncl01,1961,6,51,NYK
buckngr01,1998,2,53,DAL
bucknqu01,1976,1,7,MIL
buddda01,1960,2,10,NYK
buddeha01,1953,9,,MNL
budinch01,2009,2,44,DET
budkope01,1981,5,93,DAL
budkowa01,1948,1,6,BLB
buechju01,1990,2,38,SEA
bufkiko01,2023,1,15,ATL
buforma01,1993,2,49,PHO
buforro01,1999,2,53,MIA
bugajbl01,1984,6,122,WSB
bullolo01,1999,2,42,MIN
bullore01,2013,1,25,LAC
bullori01,1976,4,57,NYK
buncela01,1967,4,43,SEA
bunchgr01,1978,2,34,NYK
bundybo01,1969,7,95,ATL
bundyik01,1971,18,235,DET
bungeal01,1960,1,7,PHW
buntdi01,1952,3,,NYK
buntear01,1956,8,60,NYK
buntibi01,1965,1,3,DET
buntibi02,1969,2,26,NYK
burchdu01,1954,5,40,FTW
burdeti01,1975,2,26,NYK
burdial01,1994,2,53,HOU
burfoho01,1971,11,171,POR
burgebo01,1962,5,38,NYK
burgefr01,1961,3,27,LAL
burkebi01,1947,3,,WSC
burkejo01,1951,12,87,BLB
burkera01,1982,10,224,PHI
burkest01,1969,9,118,CHI
burketr01,2013,1,9,MIN
burkhbr01,1983,8,180,MIL
burkhly01,1967,13,134,BAL
burkmro01,1981,6,130,CHI
burksal01,2011,1,12,UTA
burksan01,2004,2,36,ORL
burksjo01,1972,8,126,GSW
burksst01,1982,8,180,SEA
burleto01,1974,1,3,SEA
burmaja01,1948,2,,STB
burnefr01,1983,3,63,SEA
burnsda01,1981,3,49,NJN
burnsev01,1993,2,31,SAC
burnsji01,1967,4,34,CHI
burnsmi01,1982,8,168,CHI
burrebu01,1975,6,94,PHO
burresc01,1993,1,20,CHH
burriar01,1950,3,32,FTW
burritr01,1954,5,41,BOS
burrobo01,1956,2,9,ROC
burrobo02,1969,13,171,SEA
burroju01,1995,2,33,BOS
burrope01,1971,4,57,SEA
burroti01,1992,2,51,MIN
burtoan01,1981,9,191,DEN
burtomc01,1959,11,75,DET
burtowi01,1990,1,9,MIA
burtowi02,1984,6,125,DEN
burttst01,1984,2,30,GSW
burwebi01,1963,3,24,STL
buschhe01,1959,5,38,NYK
busedo01,1972,3,34,PHO
bushge01,1950,8,86,BLB
bushto01,1971,7,103,CLE
buskoji01,1974,9,147,CLE
bustida01,1972,5,68,KCO
bustiso01,1967,7,75,SFW
butchan01,1950,10,117,MNL
butchbr02,1970,18,235,POR
butchdo01,1961,7,60,NYK
butchja01,1957,10,75,BOS
butchst01,1971,10,162,DET
butleal01,1961,2,22,BOS
butlebi01,1968,9,116,BOS
butlebi02,1974,8,133,ATL
butleca01,2002,1,10,MIA
butleda02,1987,5,114,BOS
butleda03,2010,2,42,MIA
butlegr01,1988,2,37,NYK
butleja02,2021,2,40,NOP
butleji01,2011,1,30,CHI
butlela01,1979,2,33,CHI
butlema01,1979,8,155,GSW
butlemi01,1968,10,121,SDR
butlera01,2002,2,53,MIA
buttsal01,1985,5,116,BOS
butzno01,1947,2,,PHW
buzelma01,2024,1,11,CHI
byarsde01,2007,2,42,POR
byersto01,1974,5,81,BUF
bynesjo01,1972,5,69,PHI
bynuman01,2005,1,10,LAL
byrdal01,1979,10,186,BOS
byrdle01,1959,4,25,CIN
byrdle02,1948,8,,NYK
byrdro01,1980,7,142,CHI
byrnema01,1978,1,19,PHO
byrneti01,1982,9,203,LAL
cabarza01,2003,1,17,PHO
cableba01,1958,2,11,DET
cabledi01,1955,10,73,STL
cabocbr01,2014,1,20,TOR
cabrehu01,1976,10,165,MIL
caffeja01,1995,1,20,CHI
caffejo01,1973,6,103,BOS
cagemi01,1984,1,14,LAC
cagerwi01,1968,12,151,BAL
cainbi01,1970,3,42,POR
cainca01,1956,7,49,ROC
calabch01,1970,14,210,PHO
calabge01,1950,2,24,SYR
calatni01,2009,2,45,MIN
caldwch01,1968,16,190,SDR
caldwda01,1982,3,52,NYK
caldwji01,1965,3,28,LAL
caldwjo01,1964,1,2,DET
caldwke01,2013,1,8,DET
caldwpa01,1966,9,83,PHI
calhoco01,1972,1,4,PHO
caligda01,1978,5,95,DET
callada01,1982,8,176,HOU
callajo01,1969,12,161,SFW
callake01,1967,11,118,CIN
calveje01,1957,10,73,PHW
calvewi01,1973,6,91,CLE
calvima01,1969,14,187,LAL
camarto01,2023,2,52,PHO
cambyma01,1996,1,2,TOR
campbbr01,1978,8,153,NJN
campbel01,1990,1,27,LAL
campbja01,1983,9,185,HOU
campbje01,1976,7,122,GSW
campbjo01,1980,3,59,PHO
campbmi01,1980,5,96,CHI
campbpe01,1962,10,81,CHZ
campbri01,1982,8,164,UTA
campbsh01,1985,5,102,PHO
campbte01,1967,11,121,PHI
campbto01,1984,1,20,DET
campbwi01,1967,15,152,SEA
campibi01,1975,4,60,MIL
campro01,1982,5,111,SEA
canaais01,2013,2,34,HOU
canadjo01,1970,15,218,POR
cancavl01,2017,2,49,DEN
caninjo01,1970,5,78,PHO
cannojo01,1970,18,236,CLE
cannola01,1969,1,5,CHI
capelca01,2014,1,25,HOU
caracde01,2010,2,58,LAL
carbyja01,1953,10,,BLB
cardfr01,1967,7,77,PHI
cardibr01,2000,2,44,DET
careyno01,1948,6,,BOS
careyra01,1964,6,52,SFW
careyve01,2020,2,32,CHO
careywi01,1980,5,104,NYK
carfist01,1984,6,139,BOS
carlawa01,1985,5,99,LAC
carlho01,1961,5,50,CHP
carlicl01,1973,12,180,DET
carlido01,1980,5,95,GSW
carliri01,1984,3,70,BOS
carlodo01,1967,8,83,LAL
carlsbi01,1952,3,,FTW
carlsbu01,1952,5,,PHW
carlssp01,1965,10,81,STL
carltje01,1962,13,96,STL
carmiha01,1975,8,127,NOJ
carmino01,1969,15,193,ATL
carnebo01,1954,6,47,MLH
carnero01,2006,1,16,CHI
carpefr01,1970,13,200,PHO
carpege01,1956,11,77,ROC
carrach01,2000,2,41,SAS
carrajo01,1985,6,135,DEN
carran01,1983,1,8,DET
carrau01,1971,1,1,CLE
carrch01,1995,2,56,PHO
carrco01,1998,2,49,ATL
carrda01,1968,14,174,CHI
carrhe01,1987,7,139,LAC
carribo01,1976,2,28,ATL
carrica01,2024,1,14,POR
carrida01,1964,9,76,STL
carrke01,1977,1,6,LAL
carrml01,1973,5,76,KCO
carrode01,2009,1,27,MEM
carrodo01,1983,6,126,WSB
carrojo01,1980,1,1,GSW
carrora01,1980,10,211,PHO
carroro01,1948,8,,BLB
carrro01,1983,10,216,ATL
carrto01,2018,2,51,NOP
carrto02,1982,6,135,MIL
carrve01,1987,5,97,SAC
cartebu01,1980,2,37,LAL
cartecl01,1956,8,57,ROC
cartecu01,1971,15,222,PHO
cartede02,2024,1,13,SAC
cartefr01,1969,3,43,BAL
cartega01,1982,5,94,SDC
cartege01,1967,8,81,DET
carteho01,1983,1,15,DEN
carteja01,1948,4,,BLB
carteje01,2018,2,32,MEM
cartemi01,2013,1,11,PHI
carteol01,1966,14,104,STL
cartere01,1979,2,27,NYK
cartero01,1978,2,26,LAL
carteto01,1970,5,72,BOS
cartevi01,1998,1,5,GSW
cartewe01,2018,1,7,CHI
cartiwa01,1950,6,65,WSC
cartwbi01,1979,1,3,NYK
cartwje01,1964,10,84,SFW
cartyja01,1962,6,48,STL
carvega01,1984,10,207,IND
casech01,1969,18,211,BAL
casefr01,1960,3,20,DET
caseymi01,1970,8,130,CHI
cashco01,1975,2,24,MIL
cashmmi01,1975,8,128,LAL
cashsa01,1972,5,66,CLE
cassesa01,1993,1,24,HOU
casspom01,2009,1,23,SAC
castabo01,1960,9,68,STL
castest01,1979,7,130,BOS
castlst01,2024,1,4,SAS
catched01,1985,7,155,DAL
catchha01,1973,9,138,PHI
catebu01,1950,3,27,PHW
cathcji01,1950,7,77,WSC
catlesi01,1971,4,55,CIN
catlete01,1985,1,21,PHI
catoke01,1997,1,15,DAL
cattabo01,1981,8,165,UTA
caulewi01,2015,1,6,SAC
causwdu01,1990,1,18,SAC
cavengr01,1985,5,95,GSW
cavenjo01,1962,12,93,STL
cebalce01,1990,2,48,PHO
cechal01,1964,15,101,STL
celesjo01,1999,2,30,LAL
cerkvto01,1963,5,43,PHI
cerraha01,1952,4,,FTW
cerviha01,1954,9,74,MLH
cesarma01,1979,4,86,PHO
chalkle01,1971,13,201,BOS
chalmli01,2004,2,33,LAC
chalmma01,2008,2,34,MIN
chambbi01,1972,3,43,GSW
chambbi02,1953,11,,MNL
chambje01,1966,1,7,LAL
chambto01,1981,1,8,SDC
chambwi01,1959,1,3,PHW
champho01,1979,9,183,PHO
chandje01,1968,11,140,SFW
chandke01,2022,2,38,SAS
chandty01,2001,1,2,LAC
chandwi01,2007,1,23,NYK
chanedo01,1968,1,12,BOS
chanela01,1960,14,89,CIN
channto01,1979,3,55,SDC
chapled01,1968,5,54,BAL
chapmbo01,1977,5,97,KCK
chapmbr01,1970,10,156,DET
chapmcl02,1975,6,103,KCK
chapmdi01,1969,10,134,SFW
chapmre01,1988,1,8,CHH
chapmro01,1984,3,54,KCK
chapmwa01,1967,16,156,PHI
chapple01,1962,1,5,SYR
chappto01,1962,11,89,STL
charlke01,1973,3,38,BUF
charlke02,1963,4,32,CIN
charllo01,1985,2,41,ATL
charlro01,1980,4,74,CHI
chatmwi01,1971,15,218,BUF
chaveed01,1978,6,113,HOU
cheanca01,1993,1,6,WSB
cheatla01,1969,9,119,SDR
cheekbo01,1971,9,148,LAL
cheekma01,1978,2,36,PHI
chenoer01,2001,2,43,NYK
chessja01,1977,6,123,CHI
chestma01,1969,13,178,LAL
chevach01,1962,8,71,BOS
chievde01,1988,1,16,HOU
chilcpe01,1991,1,27,SAC
childed01,1973,7,119,MIL
childjo01,2004,1,6,ATL
childmi01,1971,6,86,CLE
childra01,1995,1,19,DET
chiltto01,1961,3,30,STL
chlupbo01,1967,13,141,SDR
chmeljo01,1980,4,82,NYK
chmiebi01,1964,2,17,CIN
choicwa01,1956,11,78,STL
chomcul01,2024,2,57,MEM
choneji01,1973,2,31,LAL
chrisbo01,1969,8,109,ATL
chrisca01,1950,5,52,TRI
chrisca02,2024,2,46,LAC
chrisdo01,1992,1,17,SEA
chrisha01,1953,12,,MNL
chrisji01,1964,10,80,NYK
chrisjo01,2021,1,24,HOU
chrisma01,2016,1,8,SAC
chrisma02,2022,2,35,LAL
chrisra01,2015,2,36,MIN
chrisru01,1983,10,220,POR
chrisse01,2014,2,55,MIA
chrisst01,1950,3,36,SYR
christh01,1987,4,90,ATL
chubist01,1966,3,23,SFW
chudype01,1961,10,88,SYR
churcde01,1965,10,80,PHI
cincejo01,1959,3,21,SYR
cingimi01,1962,9,80,BOS
ciprijo01,1953,5,,MLH
cisseou01,2001,2,47,DEN
cissogr01,1968,10,132,PHI
cissosi01,2023,2,44,SAS
clackje01,1972,8,119,KCO
clackkr01,1999,2,55,BOS
clairde01,1978,5,93,KCK
clancsa01,1981,3,62,PHO
clancsa02,2002,2,45,PHI
clarebr01,1968,8,105,PHO
clariri01,1982,9,187,UTA
clarkar01,1966,4,37,LAL
clarkbo01,1960,7,55,PHW
clarkbr01,2019,1,21,OKC
clarkca01,1983,4,91,BOS
clarkde01,1970,15,215,DET
clarkea01,2009,1,14,PHO
clarkga02,1957,3,21,NYK
clarkja02,2023,2,53,MIN
clarkje01,1982,6,123,IND
clarkjo01,2014,2,46,WAS
clarkjo02,1976,8,139,BOS
clarkke01,1998,1,13,ORL
clarkle01,1966,2,18,BOS
clarkma01,1983,5,100,UTA
clarkma02,1984,10,227,PHI
clarkmi01,1981,5,97,UTA
clarkro01,1956,9,70,PHW
clarkru01,1969,11,145,DET
clasbfr01,1951,6,54,FTW
clavevi01,2009,1,22,POR
claxtch01,1994,2,50,PHO
claxtni01,2019,2,31,BRK
claxtsp01,2000,1,20,PHI
claxtti01,1978,9,181,WSB
claypje01,1969,7,99,BAL
clayttr01,1979,6,111,DET
claytwa01,2025,1,18,WAS
cleamji01,1971,1,13,LAL
cleavma01,2000,1,14,DET
clemeba01,1965,3,22,NYK
clemedo01,1963,7,57,SFW
clemele01,1965,6,54,CIN
clemgl01,1987,5,95,NYK
clemoda01,1982,4,71,SDC
cleplke01,1985,7,161,LAL
clessji01,1972,10,149,ATL
cleusgr01,1972,6,91,NYK
cleuske01,1975,4,67,KCK
clevech01,1975,3,41,PHI
cliffni01,2025,1,24,OKC
cliftbo01,1952,5,,FTW
clingdo01,2024,1,7,POR
clintca01,1966,11,97,CHI
cloudna01,1963,4,28,NYK
clownno01,2023,1,21,BRK
cloydpa01,1947,8,,WSC
clunejo01,1954,10,88,NYK
clydebe01,1974,5,89,BOS
cobber01,1979,6,109,UTA
cobbri01,1970,12,190,PHO
cochrst01,1981,10,217,POR
coenebo01,1982,10,223,MIL
cofiefr01,1985,4,73,NYK
cohenje01,1961,2,23,CHP
cohenle01,1978,10,199,PHO
cohensi01,1960,4,32,BOS
cohenvi01,1957,3,23,SYR
colbeda01,1986,5,116,BOS
colbeke01,1986,3,56,PHI
colbule01,1973,4,58,HOU
coleca01,1960,4,29,SYR
colech01,1980,9,193,KCK
coleed01,1955,4,29,NYK
colely01,1955,9,65,STL
colembe01,1984,2,37,CHI
colemde01,1990,1,1,NJN
colemec01,1973,3,51,HOU
colemja01,1948,3,,PRO
colemja02,1948,7,,INJ
colemke01,1960,2,11,NYK
colemle01,1980,10,201,UTA
colemma01,1975,4,55,NOJ
colemma02,1979,7,134,NYK
colemma03,1986,7,161,LAL
colemme01,1969,6,79,CIN
colemno01,1987,2,38,LAC
colemri01,1975,6,108,BOS
colemro01,1967,9,102,SDR
colemru01,1978,5,103,MIL
colemto01,1970,10,154,SDR
colemvi01,1984,10,216,KCK
coleno01,2011,1,28,CHI
colero01,1967,6,66,SDR
colesbi01,1990,2,40,SAC
colesda01,1980,7,140,UTA
colliar01,1976,6,103,BOS
collibi01,1976,9,156,BOS
collibr01,1980,2,33,POR
collico01,1979,10,197,CHI
collida01,2009,1,21,NOH
collido01,1973,1,1,PHI
collido02,1980,1,18,ATL
collidw01,2010,2,60,PHO
colliga01,1994,2,42,CLE
colliis01,2024,1,29,UTA
collija01,1997,2,37,PHI
collija02,2000,1,15,MIL
collija03,2001,2,53,UTA
collija04,2001,1,18,HOU
collije01,1984,4,82,PHO
colliji01,1970,1,11,CHI
collijo01,2017,1,19,ATL
collijo02,1972,9,131,BUF
collijo03,1986,5,110,DEN
collima01,2006,1,29,NYK
collimi01,1972,6,87,HOU
collini01,2003,1,12,SEA
collipe01,1974,10,173,WSB
colliph01,1982,7,161,BOS
colliru01,1974,2,36,POR
collitr01,1964,6,50,LAL
colliza01,2017,1,10,SAC
coltest01,1984,2,33,POR
columjo01,1983,7,142,CLE
combsgl01,1968,5,51,SDR
combsle01,1983,2,26,IND
comeajo01,1966,7,68,CHI
comegda01,1987,1,21,ATL
comerfr01,1950,7,74,BLB
comlela01,1961,10,91,CHP
commoha01,1971,13,203,PHI
compthu01,1948,4,,PHW
comptte01,1974,5,78,KCO
conansc01,1977,7,132,NJN
conerte01,1987,2,44,ATL
congdje01,1966,4,32,DET
congori01,1984,7,160,PHI
conlege01,1952,10,,BOS
conleje01,1969,14,182,SEA
conleji01,1967,8,89,PHI
conlemi01,2007,1,4,MEM
conlied01,1955,1,7,SYR
connapa01,2015,2,41,BRK
conneji01,1975,2,36,PHO
connele01,1982,1,14,GSW
connobo01,1971,12,188,BAL
connoji01,1969,11,144,SEA
connoni01,1973,10,153,BUF
connost01,1978,10,197,WSB
conolji01,1980,8,175,PHO
contrmi01,1973,9,139,POR
cookan01,1989,1,24,PHO
cookbe01,1952,2,,NYK
cookbi01,1976,3,49,WSB
cookbo01,1948,2,,FTW
cookbr01,2003,1,24,LAL
cookda01,1980,4,70,DET
cookda02,2007,1,21,PHI
cookdo01,1970,2,22,CIN
cookejo01,1970,6,94,CLE
cookela01,1976,3,46,ATL
cookgr01,1981,2,40,NYK
cookje01,1978,3,49,KCK
cookno01,1976,1,16,BOS
cookom01,2001,2,32,ORL
cookski01,1986,7,154,DAL
coonbi01,1984,9,188,HOU
coopebo01,1977,6,119,KCK
coopeca01,1985,6,132,DAL
coopech01,1950,2,13,BOS
coopedo01,1980,6,136,PHI
coopedu01,1992,2,36,LAL
coopeji01,1977,4,74,SEA
coopejo01,1981,5,95,NJN
coopemi01,1978,3,60,LAL
coopesh01,2021,2,48,ATL
coopewa01,1978,2,40,GSW
copebo01,1950,9,97,BOS
copelho01,1978,3,46,DEN
copeljo01,1974,7,118,NOJ
copelma01,1970,7,105,DET
coppst01,1976,3,42,NOJ
coracfr01,1964,4,31,PHI
corane01,1978,8,165,WSB
corbity01,1985,2,35,SAS
corchch01,1991,2,36,ORL
corcoje01,1987,7,160,BOS
cordeto01,1972,8,124,NYK
cordiis01,2016,2,44,ATL
corech01,1968,14,176,CIN
corkele01,1952,6,,FTW
corlebi01,1968,19,208,SDR
corlecl01,1983,10,214,DAL
corlera01,1949,5,,PRO
cornebu01,1969,16,199,ATL
corneda01,1969,16,197,SEA
cornepe01,2016,2,53,DEN
cornero01,1981,3,65,LAL
cornlha01,1984,4,85,NJN
corridu01,1964,10,86,BOS
corsogr01,1972,14,182,BUF
corzida01,1978,1,18,WSB
cosickr01,1972,10,144,POR
costefr01,1973,5,71,POR
costela01,1954,2,12,PHW
costnto01,1984,2,34,WSB
cotleal01,1972,12,174,CHI
cottoja02,1997,2,33,DEN
cottowi01,1965,8,65,SFW
couchse01,1987,3,60,IND
coughjo01,1973,5,74,CLE
coulibi01,2023,1,7,IND
coultda01,1982,10,214,DET
coultle01,1974,8,134,SEA
countbr01,1987,5,99,PHO
countme01,1964,1,9,BOS
courtpa01,1949,2,13,PRO
courtst01,1964,3,26,CIN
couside01,2010,1,5,SAC
cousiis01,2016,2,59,SAC
cousybo01,1950,1,4,TRI
covinaa01,1973,12,176,BUF
covinje01,1978,4,75,NOJ
cowanfr01,1981,6,127,HOU
cowarce01,2025,1,11,POR
cowenda01,1970,1,4,BOS
coxbu01,1984,9,196,PHO
coxch01,1978,8,159,CHI
coxjo01,1958,4,28,NYK
coxro01,1977,6,121,CLE
coxwe01,1977,1,18,GSW
cozenpa01,1978,9,186,POR
crabbal01,2013,2,31,CLE
craftle01,1983,3,66,CLE
craftme01,1980,9,187,CLE
craigst01,1981,5,114,PHI
cramete01,1981,7,155,NYK
crandcl01,1948,7,,MNL
crawfbr01,1984,8,164,CHI
crawfch01,1997,2,51,ATL
crawffr01,1963,8,64,NYK
crawfja01,2000,1,8,CLE
crawfja02,1961,12,101,STL
crawfji01,1973,13,183,PHI
crawfjo01,2008,2,58,LAL
crawfjo02,2010,1,27,NJN
crawfjo03,1958,6,47,STL
crawfjo04,1981,7,160,PHI
craytme01,1980,10,210,MIL
creigji01,1972,3,40,SEA
crensda01,1970,4,63,PHI
crensra01,1984,7,151,PHO
creviro01,1983,4,75,CHI
crewsca01,1977,6,114,ATL
crewsjo01,1968,16,197,PHI
critewi01,1987,3,53,PHO
crittho01,1956,10,74,NYK
crittja01,2007,1,19,LAL
crockje01,1972,6,86,KCO
croftbo01,1970,8,123,BOS
croftwa01,1975,7,121,KCK
cromejo01,1969,5,70,PHI
crompge01,1978,4,70,KCK
cronkra01,1963,9,69,NYK
crookhe01,1988,3,61,IND
crosbge01,1985,6,117,GSW
crosbte01,1979,3,62,KCK
croshau01,1997,1,12,IND
crossch01,1947,1,6,PHW
crossje01,1984,3,61,DAL
crosspe01,1970,2,23,SEA
crossre01,1989,2,44,PHI
crossro01,1971,13,200,BAL
crossru01,1983,1,6,GSW
crostra01,1958,4,27,DET
crowdja01,2012,2,34,CLE
crowebo01,1951,9,79,BLB
crowma01,1977,6,111,NJN
crowtga01,1974,5,73,PHI
cruduje01,1994,2,48,DET
cruzedw01,1965,7,63,LAL
cruzth01,1965,6,55,LAL
cuetoal01,1969,10,130,SEA
cultoal01,1982,10,209,DAL
culveja01,2019,1,6,PHO
cuminbo01,1959,6,48,BOS
cummije01,1977,4,78,BOS
cummipa01,1978,3,59,MIL
cummite01,1982,1,2,SDC
cummivo01,1999,1,26,IND
cunnial01,1978,8,169,PHI
cunnibi01,1965,1,7,PHI
cunnica01,2021,1,1,DET
cunnida01,2009,2,33,POR
cunnidi01,1968,2,21,PHO
cunniga01,1962,7,60,CIN
cunnige01,1976,6,104,GSW
cunnige02,1977,5,89,NJN
cunnija01,2012,1,24,CLE
cunnije01,1970,18,234,SDR
cunniji01,1958,3,24,BOS
cunnike01,1980,6,118,UTA
cunnile01,1982,6,125,POR
cunnist01,1966,6,56,CIN
curetea01,1979,3,58,PHI
curlebi01,1994,1,22,SAS
curnudo01,1970,10,170,NYK
currabo01,1948,7,,BOS
currami01,1984,10,222,UTA
curryaa01,1980,5,98,NJN
curryde01,1986,1,15,UTA
currydo01,1960,8,61,STL
curryed01,2001,1,4,CHI
curryja01,2007,2,51,CHI
curryst01,2009,1,7,GSW
curtibi01,1966,8,77,CHI
curtich01,1959,8,57,DET
curtito01,1974,7,117,BUF
cutrimi01,1989,2,42,DEN
cutteto01,1977,8,160,CLE
czerned01,1972,6,82,BUF
dabicmi01,1966,7,60,NYK
dabnemi01,1976,3,36,LAL
dadiepa01,2024,1,25,NYK
dahleed01,1950,2,15,PHW
dahlmi01,1969,14,185,ATL
dailequ01,1982,1,7,CHI
dalemsa01,2001,1,26,PHI
dallmdi01,1950,6,63,PHW
dalrybr01,1987,2,46,PHO
daltobo01,1959,6,45,SYR
daltojo01,1971,12,189,BOS
daltora01,1986,7,142,CLE
dalzege01,1967,12,125,DET
dambrir01,1950,1,7,NYK
dampier01,1996,1,10,IND
dampilo01,1967,4,38,CIN
dancyke01,1980,6,127,WSB
dandrbo01,1969,4,45,MIL
dangune01,2014,2,54,PHI
danieal01,1979,4,84,SAS
daniean01,1997,1,4,VAN
daniebo01,1957,8,56,CIN
daniede01,2014,2,37,TOR
daniedy01,2022,1,8,NOP
daniega01,1962,5,45,BOS
danieiv01,1985,5,111,IND
danieme01,1967,1,9,CIN
danieme02,1982,6,128,NJN
danieni01,1979,7,145,KCK
daniewa01,1979,3,60,LAL
danilsa01,1992,2,43,GSW
dantlad01,1976,1,6,BUF
dantomi01,1973,2,20,KCO
dardeji01,1947,3,,CHS
dardeol01,1966,3,22,DET
dareyi01,1994,1,14,NJN
darkje01,1974,2,32,NYK
darlich01,1952,1,9,ROC
darrabi01,1957,8,59,STL
darroji01,1960,5,38,STL
dasiltr01,2024,1,18,ORL
daubehe01,1954,3,23,BOS
daughbr01,1986,1,1,CLE
daughma01,1968,9,117,ATL
daukato01,1954,10,85,BOS
daustgr01,1972,12,171,SEA
davened01,1988,3,60,WSB
davenje01,1974,9,159,CHI
daviddo01,1965,5,47,BOS
davidge01,1951,8,77,ROC
davidja01,1954,10,86,SYR
davidja02,1949,9,,STB
davidje01,2007,2,36,GSW
davidst01,1972,7,100,CLE
daviedi01,1960,11,79,STL
davisan01,1990,2,45,IND
davisan02,2012,1,1,NOH
davisar01,1971,14,212,DET
davisaw01,1965,5,46,LAL
davisba01,1999,1,3,CHH
davisba02,1976,7,114,HOU
davisbb01,1981,4,82,KCK
davisbe01,1996,2,43,PHO
davisbe02,1986,5,96,CLE
davisbi02,1968,12,160,PHO
davisbo01,1972,2,14,POR
davisbr01,1977,1,15,LAL
davisbr02,1992,2,48,PHO
davisch01,1971,8,120,CLE
davisch02,1981,2,35,WSB
davisch03,1973,13,187,CAP
davisco01,1979,6,124,HOU
davisda01,1991,1,13,IND
davisda02,1971,7,118,NYK
davisda03,1981,7,139,DAL
davisde01,2016,2,31,BOS
davisdw01,1972,1,3,CLE
davised01,2010,1,13,TOR
davisfr01,1963,9,73,STL
davisfr02,1970,4,65,ATL
davisgl01,2007,2,35,SEA
davisha01,1978,2,33,CLE
davisha02,1976,6,102,CLE
davishu01,1992,1,20,NYK
davisjd01,2022,2,53,BOS
davisje01,1982,5,112,WSB
davisji01,1964,4,29,DET
