player_id,player_display_name,field_position,recent_team,season,passing_yards,passing_tds,rushing_yards,rushing_tds,receiving_yards,receiving_tds
archive-15465,Bobby Mitchell,WR,WAS,1962,0,0,5,0,1384,11
archive-15465,Bobby Mitchell,WR,WAS,1963,0,0,24,0,1436,7
archive-15465,Bobby Mitchell,WR,WAS,1964,0,0,33,0,904,10
archive-15465,Bobby Mitchell,WR,WAS,1965,0,0,0,0,867,6
archive-15465,Bobby Mitchell,WR,WAS,1966,21,0,141,1,905,9
archive-15465,Bobby Mitchell,WR,WAS,1967,17,0,189,1,866,6
archive-15465,Bobby Mitchell,WR,WAS,1968,0,0,46,0,130,0
archive-15467,Brian Mitchell,RB,WAS,1990,40,0,81,1,5,0
archive-15467,Brian Mitchell,RB,WAS,1991,0,0,14,0,0,0
archive-15467,Brian Mitchell,RB,WAS,1992,0,0,70,0,30,0
archive-15467,Brian Mitchell,RB,WAS,1993,50,0,246,3,157,0
archive-15467,Brian Mitchell,RB,WAS,1994,0,0,311,0,236,1
archive-15467,Brian Mitchell,RB,WAS,1995,0,0,301,1,324,1
archive-15467,Brian Mitchell,RB,WAS,1996,0,0,193,0,286,0
archive-15467,Brian Mitchell,RB,WAS,1997,0,0,107,1,438,1
archive-15467,Brian Mitchell,RB,WAS,1998,0,0,208,2,306,0
archive-15472,Charley Mitchell,RB,BUF,1968,0,0,0,0,0,0
archive-15472,Charley Mitchell,RB,DEN,1963,0,0,41,0,71,0
archive-15472,Charley Mitchell,RB,DEN,1964,0,0,590,5,225,1
archive-15472,Charley Mitchell,RB,DEN,1966,0,0,199,0,239,2
archive-15472,Charley Mitchell,RB,DEN,1967,0,0,308,0,15,0
archive-15475,Derrell Mitchell,WR,NO,1994,0,0,0,0,13,0
archive-15485,Jim Mitchell,TE,ATL,1969,0,0,77,0,339,4
archive-15485,Jim Mitchell,TE,ATL,1970,0,0,23,1,650,6
archive-15485,Jim Mitchell,TE,ATL,1971,0,0,25,0,593,5
archive-15485,Jim Mitchell,TE,ATL,1972,0,0,19,0,470,4
archive-15485,Jim Mitchell,TE,ATL,1973,0,0,34,0,420,0
archive-15485,Jim Mitchell,TE,ATL,1974,0,0,21,0,479,1
archive-15485,Jim Mitchell,TE,ATL,1975,0,0,0,0,536,4
archive-15485,Jim Mitchell,TE,ATL,1976,0,0,-6,0,209,0
archive-15485,Jim Mitchell,TE,ATL,1977,0,0,-6,0,178,0
archive-15485,Jim Mitchell,TE,ATL,1978,0,0,0,0,366,2
archive-15485,Jim Mitchell,TE,ATL,1979,0,0,0,0,118,2
archive-15487,Johnny Mitchell,TE,DAL,1996,0,0,0,0,17,0
archive-15487,Johnny Mitchell,TE,NYJ,1992,0,0,0,0,210,1
archive-15487,Johnny Mitchell,TE,NYJ,1993,0,0,0,0,630,6
archive-15487,Johnny Mitchell,TE,NYJ,1994,0,0,0,0,749,4
archive-15487,Johnny Mitchell,TE,NYJ,1995,0,0,0,0,497,5
archive-15495,Lydell Mitchell,RB,IND,1972,0,0,215,1,147,1
archive-15495,Lydell Mitchell,RB,IND,1973,0,0,963,2,113,0
archive-15495,Lydell Mitchell,RB,IND,1974,0,0,757,5,544,2
archive-15495,Lydell Mitchell,RB,IND,1975,0,0,1193,11,544,4
archive-15495,Lydell Mitchell,RB,IND,1976,0,0,1200,5,555,3
archive-15495,Lydell Mitchell,RB,IND,1977,0,0,1159,3,620,4
archive-15495,Lydell Mitchell,RB,LAC,1978,0,0,820,3,500,2
archive-15495,Lydell Mitchell,RB,LAC,1979,0,0,211,0,159,1
archive-15495,Lydell Mitchell,RB,LAR,1980,0,0,16,0,21,0
archive-15506,Pete Mitchell,TE,JAX,1995,0,0,0,0,527,2
archive-15506,Pete Mitchell,TE,JAX,1996,0,0,0,0,575,1
archive-15506,Pete Mitchell,TE,JAX,1997,0,0,0,0,380,4
archive-15506,Pete Mitchell,TE,JAX,1998,0,0,0,0,363,2
archive-15511,Scott Mitchell,QB,DET,1994,1456,10,24,1,0,0
archive-15511,Scott Mitchell,QB,DET,1995,4338,32,104,4,0,0
archive-15511,Scott Mitchell,QB,DET,1996,2917,17,83,4,0,0
archive-15511,Scott Mitchell,QB,DET,1997,3484,19,83,1,0,0
archive-15511,Scott Mitchell,QB,DET,1998,452,1,30,0,0,0
archive-15511,Scott Mitchell,QB,MIA,1991,0,0,0,0,0,0
archive-15511,Scott Mitchell,QB,MIA,1992,32,0,10,0,0,0
archive-15511,Scott Mitchell,QB,MIA,1993,1773,12,89,0,0,0
archive-15512,Shannon Mitchell,TE,LAC,1994,0,0,0,0,105,0
archive-15512,Shannon Mitchell,TE,LAC,1995,0,0,0,0,31,1
archive-15512,Shannon Mitchell,TE,LAC,1996,0,0,0,0,57,0
archive-15512,Shannon Mitchell,TE,LAC,1997,0,0,0,0,14,0
archive-15514,Stan Mitchell,RB,MIA,1967,0,0,269,3,133,1
archive-15514,Stan Mitchell,RB,MIA,1968,0,0,176,1,190,3
archive-15514,Stan Mitchell,RB,MIA,1969,0,0,80,0,125,0
archive-15514,Stan Mitchell,RB,MIA,1970,0,0,23,0,85,1
archive-15515,Stump Mitchell,RB,ARI,1981,0,0,175,0,35,1
archive-15515,Stump Mitchell,RB,ARI,1982,0,0,189,1,149,0
archive-15515,Stump Mitchell,RB,ARI,1983,0,0,373,3,54,0
archive-15515,Stump Mitchell,RB,ARI,1984,20,0,434,9,318,2
archive-15515,Stump Mitchell,RB,ARI,1985,31,0,1006,7,502,3
archive-15515,Stump Mitchell,RB,ARI,1986,15,1,800,5,276,0
archive-15515,Stump Mitchell,RB,ARI,1987,17,0,781,3,397,2
archive-15515,Stump Mitchell,RB,ARI,1988,0,0,726,4,214,1
archive-15515,Stump Mitchell,RB,ARI,1989,0,0,165,0,10,0
archive-15518,Tom Mitchell,TE,IND,1968,0,0,0,0,117,4
archive-15518,Tom Mitchell,TE,IND,1969,0,0,0,0,199,3
archive-15518,Tom Mitchell,TE,IND,1970,0,0,0,0,261,4
archive-15518,Tom Mitchell,TE,IND,1971,0,0,9,0,402,0
archive-15518,Tom Mitchell,TE,IND,1972,0,0,7,0,494,4
archive-15518,Tom Mitchell,TE,IND,1973,0,0,0,0,313,4
archive-15518,Tom Mitchell,TE,LV,1966,0,0,0,0,301,1
archive-15518,Tom Mitchell,TE,SF,1974,0,0,-2,0,262,0
archive-15518,Tom Mitchell,TE,SF,1975,0,0,0,0,366,3
archive-15518,Tom Mitchell,TE,SF,1976,0,0,0,0,240,1
archive-15518,Tom Mitchell,TE,SF,1977,0,0,0,0,226,0
archive-15527,Billy Mixon,RB,SF,1953,0,0,176,1,7,0
archive-15527,Billy Mixon,RB,SF,1954,0,0,19,0,0,0
archive-15537,Orson Mobley,TE,DEN,1986,0,0,-1,0,332,1
archive-15537,Orson Mobley,TE,DEN,1987,0,0,0,0,228,1
archive-15537,Orson Mobley,TE,DEN,1988,0,0,0,0,218,2
archive-15537,Orson Mobley,TE,DEN,1989,0,0,0,0,200,0
archive-15537,Orson Mobley,TE,DEN,1990,0,0,0,0,41,0
archive-15540,Stacey Mobley,WR,DET,1989,0,0,0,0,158,0
archive-15540,Stacey Mobley,WR,LAR,1987,0,0,0,0,107,1
archive-15544,Jeff Modesitt,TE,TB,1987,0,0,0,0,0,0
archive-15546,Ed Modzelewski,RB,CLE,1955,0,0,619,6,113,2
archive-15546,Ed Modzelewski,RB,CLE,1956,0,0,431,2,27,0
archive-15546,Ed Modzelewski,RB,CLE,1957,0,0,21,0,0,0
archive-15546,Ed Modzelewski,RB,CLE,1958,0,0,8,0,10,0
archive-15546,Ed Modzelewski,RB,CLE,1959,0,0,18,0,18,1
archive-15546,Ed Modzelewski,RB,PIT,1952,0,0,195,3,84,0
archive-15551,Tim Moffett,WR,LAC,1987,0,0,1,0,80,1
archive-15551,Tim Moffett,WR,LV,1985,0,0,0,0,90,0
archive-15551,Tim Moffett,WR,LV,1986,0,0,0,0,77,0
archive-15553,Mike Moffitt,TE,GB,1986,0,0,0,0,87,0
archive-15560,Dick Moje,WR,GB,1951,0,0,0,0,11,0
archive-15576,Jim Monachino,RB,SF,1951,0,0,74,2,6,0
archive-15576,Jim Monachino,RB,SF,1953,0,0,10,0,9,0
archive-15576,Jim Monachino,RB,WAS,1955,0,0,207,2,74,0
archive-15587,Art Monk,WR,NYJ,1994,0,0,0,0,581,3
archive-15587,Art Monk,WR,PHI,1995,0,0,0,0,114,0
archive-15587,Art Monk,WR,WAS,1980,0,0,0,0,797,3
archive-15587,Art Monk,WR,WAS,1981,0,0,-5,0,894,6
archive-15587,Art Monk,WR,WAS,1982,0,0,21,0,447,1
archive-15587,Art Monk,WR,WAS,1983,46,0,-19,0,746,5
archive-15587,Art Monk,WR,WAS,1984,0,0,18,0,1372,7
archive-15587,Art Monk,WR,WAS,1985,0,0,51,0,1226,2
archive-15587,Art Monk,WR,WAS,1986,0,0,27,0,1068,4
archive-15587,Art Monk,WR,WAS,1987,0,0,63,0,483,6
archive-15587,Art Monk,WR,WAS,1988,0,0,46,0,946,5
archive-15587,Art Monk,WR,WAS,1989,0,0,8,0,1186,8
archive-15587,Art Monk,WR,WAS,1990,0,0,59,0,770,5
archive-15587,Art Monk,WR,WAS,1991,0,0,19,0,1049,8
archive-15587,Art Monk,WR,WAS,1992,0,0,45,0,644,3
archive-15587,Art Monk,WR,WAS,1993,0,0,-1,0,398,2
archive-15590,Carl Monroe,RB,SF,1983,0,0,23,0,61,0
archive-15590,Carl Monroe,RB,SF,1984,0,0,13,0,139,1
archive-15590,Carl Monroe,RB,SF,1985,0,0,0,0,51,0
archive-15590,Carl Monroe,RB,SF,1986,0,0,0,0,6,0
archive-15590,Carl Monroe,RB,SF,1987,0,0,26,0,66,1
archive-15595,Dave Montagne,WR,KC,1987,0,0,0,0,47,0
archive-15597,Joe Montana,QB,KC,1993,2144,13,64,0,0,0
archive-15597,Joe Montana,QB,KC,1994,3283,16,17,0,0,0
archive-15597,Joe Montana,QB,SF,1979,96,1,22,0,0,0
archive-15597,Joe Montana,QB,SF,1980,1795,15,77,2,0,0
archive-15597,Joe Montana,QB,SF,1981,3565,19,95,2,0,0
archive-15597,Joe Montana,QB,SF,1982,2613,17,118,1,0,0
archive-15597,Joe Montana,QB,SF,1983,3910,26,284,2,0,0
archive-15597,Joe Montana,QB,SF,1984,3630,28,118,2,0,0
archive-15597,Joe Montana,QB,SF,1985,3653,27,153,3,0,0
archive-15597,Joe Montana,QB,SF,1986,2236,8,38,0,0,0
archive-15597,Joe Montana,QB,SF,1987,3054,31,141,1,0,0
archive-15597,Joe Montana,QB,SF,1988,2981,18,132,3,0,0
archive-15597,Joe Montana,QB,SF,1989,3521,26,227,3,0,0
archive-15597,Joe Montana,QB,SF,1990,3944,26,162,1,0,0
archive-15597,Joe Montana,QB,SF,1992,126,2,28,0,0,0
archive-15603,Cleo Montgomery,WR,CIN,1980,0,0,12,0,0,0
archive-15603,Cleo Montgomery,WR,CLE,1981,0,0,0,0,0,0
archive-15603,Cleo Montgomery,WR,LV,1981,0,0,0,0,0,0
archive-15603,Cleo Montgomery,WR,LV,1982,0,0,0,0,0,0
archive-15603,Cleo Montgomery,WR,LV,1983,0,0,7,0,29,0
archive-15603,Cleo Montgomery,WR,LV,1984,0,0,1,0,0,0
archive-15603,Cleo Montgomery,WR,LV,1985,0,0,0,0,0,0
archive-15610,Mike Montgomery,RB,DAL,1972,31,0,81,1,131,1
archive-15610,Mike Montgomery,RB,DAL,1973,0,0,-10,0,164,3
archive-15610,Mike Montgomery,RB,LAC,1971,80,1,226,1,361,2
archive-15610,Mike Montgomery,RB,TEN,1974,0,0,0,0,179,1
archive-15614,Ross Montgomery,RB,CHI,1969,0,0,52,0,8,0
archive-15614,Ross Montgomery,RB,CHI,1970,0,0,229,0,75,0
archive-15618,Tyrone Montgomery,RB,LV,1993,0,0,106,0,43,0
archive-15618,Tyrone Montgomery,RB,LV,1994,0,0,97,0,126,1
archive-15619,Wilbert Montgomery,RB,DET,1985,0,0,251,0,55,0
archive-15619,Wilbert Montgomery,RB,PHI,1977,0,0,183,2,18,0
archive-15619,Wilbert Montgomery,RB,PHI,1978,0,0,1220,9,195,1
archive-15619,Wilbert Montgomery,RB,PHI,1979,0,0,1512,9,494,5
archive-15619,Wilbert Montgomery,RB,PHI,1980,0,0,778,8,407,2
archive-15619,Wilbert Montgomery,RB,PHI,1981,0,0,1402,8,521,2
archive-15619,Wilbert Montgomery,RB,PHI,1982,0,0,515,7,258,2
archive-15619,Wilbert Montgomery,RB,PHI,1983,0,0,139,0,53,0
archive-15619,Wilbert Montgomery,RB,PHI,1984,0,0,789,2,501,0
archive-15631,Warren Moon,QB,MIN,1994,4264,18,55,0,0,0
archive-15631,Warren Moon,QB,MIN,1995,4228,33,82,0,0,0
archive-15631,Warren Moon,QB,MIN,1996,1610,7,6,0,0,0
archive-15631,Warren Moon,QB,SEA,1997,3678,25,40,1,0,0
archive-15631,Warren Moon,QB,SEA,1998,1632,11,10,0,0,0
archive-15631,Warren Moon,QB,TEN,1984,3338,12,211,1,0,0
archive-15631,Warren Moon,QB,TEN,1985,2709,15,130,0,0,0
archive-15631,Warren Moon,QB,TEN,1986,3489,13,157,2,0,0
archive-15631,Warren Moon,QB,TEN,1987,2806,21,112,3,0,0
archive-15631,Warren Moon,QB,TEN,1988,2327,17,88,5,0,0
archive-15631,Warren Moon,QB,TEN,1989,3631,23,268,4,0,0
archive-15631,Warren Moon,QB,TEN,1990,4689,33,215,2,0,0
archive-15631,Warren Moon,QB,TEN,1991,4690,23,68,2,0,0
archive-15631,Warren Moon,QB,TEN,1992,2521,18,147,1,0,0
archive-15631,Warren Moon,QB,TEN,1993,3485,21,145,1,0,0
archive-15643,Alex Moore,RB,DEN,1968,0,0,22,0,35,0
archive-15645,Alvin Moore,RB,DET,1985,0,0,221,4,154,1
archive-15645,Alvin Moore,RB,DET,1986,0,0,73,0,47,0
archive-15645,Alvin Moore,RB,IND,1983,0,0,205,1,38,0
archive-15645,Alvin Moore,RB,IND,1984,0,0,127,2,52,0
archive-15645,Alvin Moore,RB,SEA,1987,0,0,15,0,0,0
archive-15649,Bob Moore,TE,DEN,1978,0,0,0,0,0,0
archive-15649,Bob Moore,TE,LV,1971,0,0,0,0,26,0
archive-15649,Bob Moore,TE,LV,1972,0,0,0,0,49,1
archive-15649,Bob Moore,TE,LV,1973,0,0,0,0,375,4
archive-15649,Bob Moore,TE,LV,1974,0,0,0,0,356,2
archive-15649,Bob Moore,TE,LV,1975,0,0,0,0,175,0
archive-15649,Bob Moore,TE,TB,1976,0,0,23,0,281,0
archive-15649,Bob Moore,TE,TB,1977,0,0,0,0,0,0
archive-15650,Booker Moore,RB,BUF,1982,0,0,38,0,8,0
archive-15650,Booker Moore,RB,BUF,1983,0,0,275,0,199,1
archive-15650,Booker Moore,RB,BUF,1984,0,0,84,0,172,0
archive-15650,Booker Moore,RB,BUF,1985,0,0,23,1,44,0
archive-15667,Dave Moore,TE,MIA,1992,0,0,0,0,0,0
archive-15667,Dave Moore,TE,TB,1992,0,0,0,0,10,0
archive-15667,Dave Moore,TE,TB,1993,0,0,0,0,47,1
archive-15667,Dave Moore,TE,TB,1994,0,0,0,0,57,0
archive-15667,Dave Moore,TE,TB,1995,0,0,4,0,102,0
archive-15667,Dave Moore,TE,TB,1996,0,0,0,0,237,3
archive-15667,Dave Moore,TE,TB,1997,0,0,0,0,217,4
archive-15667,Dave Moore,TE,TB,1998,0,0,0,0,255,4
archive-15672,Derrick Moore,RB,CAR,1995,0,0,740,4,12,0
archive-15672,Derrick Moore,RB,DET,1993,0,0,405,3,169,1
archive-15672,Derrick Moore,RB,DET,1994,0,0,52,4,10,0
archive-15682,Gene Moore,RB,SF,1969,0,0,4,0,28,0
archive-15685,Herman Moore,WR,DET,1991,0,0,0,0,135,0
archive-15685,Herman Moore,WR,DET,1992,0,0,0,0,966,4
archive-15685,Herman Moore,WR,DET,1993,0,0,0,0,935,6
archive-15685,Herman Moore,WR,DET,1994,0,0,0,0,1173,11
archive-15685,Herman Moore,WR,DET,1995,0,0,0,0,1686,14
archive-15685,Herman Moore,WR,DET,1996,0,0,0,0,1296,9
archive-15685,Herman Moore,WR,DET,1997,0,0,0,0,1293,8
archive-15685,Herman Moore,WR,DET,1998,0,0,0,0,983,5
archive-15687,Jeff Moore,RB,SEA,1979,0,0,168,2,128,0
archive-15687,Jeff Moore,RB,SEA,1980,0,0,202,0,231,0
archive-15687,Jeff Moore,RB,SEA,1981,0,0,15,0,18,0
archive-15687,Jeff Moore,RB,SF,1982,0,0,281,4,405,4
archive-15687,Jeff Moore,RB,SF,1983,0,0,43,1,206,0
archive-15687,Jeff Moore,RB,WAS,1984,0,0,13,0,115,2
archive-15688,Jeff Moore,WR,LAR,1980,0,0,0,0,168,1
archive-15688,Jeff Moore,WR,LAR,1981,0,0,0,0,105,0
archive-15689,Jerald Moore,RB,LAR,1996,0,0,32,0,13,0
archive-15689,Jerald Moore,RB,LAR,1997,0,0,380,3,69,0
archive-15689,Jerald Moore,RB,LAR,1998,0,0,137,2,60,0
archive-15692,Joe Moore,RB,CHI,1971,0,0,90,0,22,0
archive-15692,Joe Moore,RB,CHI,1973,0,0,191,0,17,0
archive-15699,Ken Moore,TE,ATL,1978,0,0,0,0,0,0
archive-15706,Lenny Moore,RB,IND,1956,8,1,649,8,102,1
archive-15706,Lenny Moore,RB,IND,1957,0,0,488,3,687,7
archive-15706,Lenny Moore,RB,IND,1958,0,0,598,7,938,7
archive-15706,Lenny Moore,RB,IND,1959,25,1,422,2,846,6
archive-15706,Lenny Moore,RB,IND,1960,0,0,374,4,936,9
archive-15706,Lenny Moore,RB,IND,1961,0,0,648,7,728,8
archive-15706,Lenny Moore,RB,IND,1962,0,0,470,2,215,2
archive-15706,Lenny Moore,RB,IND,1963,0,0,136,2,288,2
archive-15706,Lenny Moore,RB,IND,1964,0,0,584,16,472,3
archive-15706,Lenny Moore,RB,IND,1965,0,0,464,5,414,3
archive-15706,Lenny Moore,RB,IND,1966,0,0,209,3,260,0
archive-15706,Lenny Moore,RB,IND,1967,0,0,132,4,153,0
archive-15707,Leonard Moore,RB,MIN,1987,0,0,11,0,8,0
archive-15710,Malcolm Moore,WR,LAR,1987,0,0,0,0,107,1
archive-15711,Manfred Moore,RB,LV,1976,0,0,0,0,0,0
archive-15711,Manfred Moore,RB,MIN,1977,0,0,0,0,0,0
archive-15711,Manfred Moore,RB,SF,1974,0,0,24,1,29,0
archive-15711,Manfred Moore,RB,SF,1975,0,0,10,0,11,0
archive-15711,Manfred Moore,RB,TB,1976,0,0,4,0,54,0
archive-15720,Nat Moore,WR,MIA,1974,31,0,16,0,605,2
archive-15720,Nat Moore,WR,MIA,1975,0,0,69,0,705,4
archive-15720,Nat Moore,WR,MIA,1976,0,0,36,0,625,4
archive-15720,Nat Moore,WR,MIA,1977,0,0,89,1,765,12
archive-15720,Nat Moore,WR,MIA,1978,0,0,-3,0,645,10
archive-15720,Nat Moore,WR,MIA,1979,0,0,22,0,840,6
archive-15720,Nat Moore,WR,MIA,1980,0,0,3,0,564,7
archive-15720,Nat Moore,WR,MIA,1981,0,0,3,0,452,2
archive-15720,Nat Moore,WR,MIA,1982,0,0,0,0,82,1
archive-15720,Nat Moore,WR,MIA,1983,0,0,0,0,558,6
archive-15720,Nat Moore,WR,MIA,1984,0,0,3,0,573,6
archive-15720,Nat Moore,WR,MIA,1985,0,0,11,0,701,7
archive-15720,Nat Moore,WR,MIA,1986,0,0,0,0,431,7
archive-15728,Ricky Moore,RB,ARI,1988,0,0,0,0,15,0
archive-15728,Ricky Moore,RB,BUF,1986,0,0,104,1,184,0
archive-15728,Ricky Moore,RB,TEN,1987,0,0,22,0,21,0
archive-15729,Rob Moore,WR,ARI,1995,33,0,0,0,907,5
archive-15729,Rob Moore,WR,ARI,1996,0,0,0,0,1016,4
archive-15729,Rob Moore,WR,ARI,1997,0,0,0,0,1584,8
archive-15729,Rob Moore,WR,ARI,1998,0,0,0,0,982,5
archive-15729,Rob Moore,WR,NYJ,1990,0,0,-4,0,692,6
archive-15729,Rob Moore,WR,NYJ,1991,0,0,0,0,987,5
archive-15729,Rob Moore,WR,NYJ,1992,0,0,21,0,726,4
archive-15729,Rob Moore,WR,NYJ,1993,0,0,-6,0,843,1
archive-15729,Rob Moore,WR,NYJ,1994,0,0,-3,0,1010,6
archive-15733,Ronald Moore,RB,ARI,1993,0,0,1018,9,16,0
archive-15733,Ronald Moore,RB,ARI,1994,0,0,780,4,52,1
archive-15733,Ronald Moore,RB,ARI,1997,0,0,175,0,0,0
archive-15733,Ronald Moore,RB,DET,1997,0,0,0,0,0,0
archive-15733,Ronald Moore,RB,LAR,1997,0,0,103,1,34,0
archive-15733,Ronald Moore,RB,MIA,1998,0,0,12,0,1,0
archive-15733,Ronald Moore,RB,NYJ,1995,0,0,121,0,50,0
archive-15733,Ronald Moore,RB,NYJ,1996,0,0,1,0,0,0
archive-15734,Shawn Moore,QB,DEN,1992,232,0,39,0,0,0
archive-15739,Tom Moore,RB,ATL,1967,102,1,104,0,74,0
archive-15739,Tom Moore,RB,GB,1960,0,0,237,4,40,1
archive-15739,Tom Moore,RB,GB,1961,42,1,302,1,41,1
archive-15739,Tom Moore,RB,GB,1962,70,2,377,7,100,0
archive-15739,Tom Moore,RB,GB,1963,99,1,658,6,237,2
archive-15739,Tom Moore,RB,GB,1964,28,0,371,2,140,2
archive-15739,Tom Moore,RB,GB,1965,22,0,124,0,87,1
archive-15739,Tom Moore,RB,LAR,1966,20,0,272,1,433,3
archive-15742,Will Moore,WR,JAX,1997,0,0,0,0,10,0
archive-15742,Will Moore,WR,JAX,1998,0,0,0,0,9,0
archive-15742,Will Moore,WR,NE,1995,0,0,0,0,502,1
archive-15742,Will Moore,WR,NE,1996,0,0,0,0,37,0
archive-15747,Emery Moorehead,TE,CHI,1981,0,0,0,0,0,0
archive-15747,Emery Moorehead,TE,CHI,1982,0,0,3,0,363,5
archive-15747,Emery Moorehead,TE,CHI,1983,0,0,6,0,597,3
archive-15747,Emery Moorehead,TE,CHI,1984,0,0,-2,0,497,1
archive-15747,Emery Moorehead,TE,CHI,1985,0,0,0,0,481,1
archive-15747,Emery Moorehead,TE,CHI,1986,0,0,0,0,390,1
archive-15747,Emery Moorehead,TE,CHI,1987,0,0,0,0,269,1
archive-15747,Emery Moorehead,TE,CHI,1988,0,0,0,0,133,2
archive-15747,Emery Moorehead,TE,DEN,1980,0,0,7,0,0,0
archive-15747,Emery Moorehead,TE,NYG,1977,0,0,5,0,143,1
archive-15747,Emery Moorehead,TE,NYG,1978,0,0,0,0,45,0
archive-15747,Emery Moorehead,TE,NYG,1979,0,0,95,0,62,0
archive-15764,Doug Moreau,TE,MIA,1966,0,0,0,0,15,0
archive-15764,Doug Moreau,TE,MIA,1967,0,0,-2,0,410,3
archive-15764,Doug Moreau,TE,MIA,1968,0,0,0,0,365,3
archive-15764,Doug Moreau,TE,MIA,1969,0,0,0,0,136,0
archive-15774,Moses Moreno,QB,CHI,1998,166,1,9,0,0,0
archive-15778,Arnold Morgado,RB,KC,1977,0,0,12,0,21,0
archive-15778,Arnold Morgado,RB,KC,1978,0,0,593,7,47,0
archive-15778,Arnold Morgado,RB,KC,1979,0,0,231,4,55,0
archive-15778,Arnold Morgado,RB,KC,1980,0,0,120,4,27,1
archive-15780,Anthony Morgan,WR,CHI,1991,0,0,18,0,211,2
archive-15780,Anthony Morgan,WR,CHI,1992,0,0,68,0,323,2
archive-15780,Anthony Morgan,WR,CHI,1993,0,0,0,0,0,0
archive-15780,Anthony Morgan,WR,GB,1993,0,0,0,0,8,0
archive-15780,Anthony Morgan,WR,GB,1994,0,0,0,0,397,4
archive-15780,Anthony Morgan,WR,GB,1995,0,0,0,0,344,4
archive-15780,Anthony Morgan,WR,GB,1996,0,0,0,0,0,0
archive-15789,Dennis Morgan,RB,DAL,1974,0,0,0,0,0,0
archive-15789,Dennis Morgan,RB,PHI,1975,0,0,0,0,0,0
archive-15801,Mike Morgan,RB,CHI,1978,0,0,0,0,0,0
archive-15804,Stanley Morgan,WR,IND,1990,0,0,0,0,364,5
archive-15804,Stanley Morgan,WR,NE,1977,0,0,10,0,443,3
archive-15804,Stanley Morgan,WR,NE,1978,0,0,11,0,820,5
archive-15804,Stanley Morgan,WR,NE,1979,0,0,39,0,1002,12
archive-15804,Stanley Morgan,WR,NE,1980,0,0,36,0,991,6
archive-15804,Stanley Morgan,WR,NE,1981,0,0,21,0,1029,6
archive-15804,Stanley Morgan,WR,NE,1982,0,0,3,0,584,3
archive-15804,Stanley Morgan,WR,NE,1983,0,0,13,0,863,2
archive-15804,Stanley Morgan,WR,NE,1984,0,0,0,0,709,5
archive-15804,Stanley Morgan,WR,NE,1985,0,0,0,0,760,5
archive-15804,Stanley Morgan,WR,NE,1986,0,0,0,0,1491,10
archive-15804,Stanley Morgan,WR,NE,1987,0,0,0,0,672,3
archive-15804,Stanley Morgan,WR,NE,1988,0,0,-6,0,502,4
archive-15804,Stanley Morgan,WR,NE,1989,0,0,0,0,486,3
archive-15805,Larry Moriarty,RB,KC,1986,0,0,115,0,51,0
archive-15805,Larry Moriarty,RB,KC,1987,0,0,107,0,37,1
archive-15805,Larry Moriarty,RB,KC,1988,0,0,62,0,40,0
archive-15805,Larry Moriarty,RB,TEN,1983,0,0,321,3,32,0
archive-15805,Larry Moriarty,RB,TEN,1984,16,0,785,6,206,1
archive-15805,Larry Moriarty,RB,TEN,1985,0,0,381,3,112,0
archive-15805,Larry Moriarty,RB,TEN,1986,0,0,137,1,16,0
archive-15806,Pat Moriarty,RB,CLE,1979,0,0,11,2,17,0
archive-15808,Milt Morin,TE,CLE,1966,0,0,0,0,333,3
archive-15808,Milt Morin,TE,CLE,1967,0,0,0,0,90,0
archive-15808,Milt Morin,TE,CLE,1968,0,0,8,0,792,5
archive-15808,Milt Morin,TE,CLE,1969,0,0,30,0,495,0
archive-15808,Milt Morin,TE,CLE,1970,0,0,2,0,611,1
archive-15808,Milt Morin,TE,CLE,1971,0,0,1,0,581,2
archive-15808,Milt Morin,TE,CLE,1972,0,0,0,0,540,1
archive-15808,Milt Morin,TE,CLE,1973,0,0,0,0,417,1
archive-15808,Milt Morin,TE,CLE,1974,0,0,0,0,330,3
archive-15808,Milt Morin,TE,CLE,1975,0,0,0,0,19,0
archive-15813,Mike Moroski,QB,ATL,1979,97,0,31,1,0,0
archive-15813,Mike Moroski,QB,ATL,1980,24,0,0,0,0,0
archive-15813,Mike Moroski,QB,ATL,1981,132,0,17,0,0,0
archive-15813,Mike Moroski,QB,ATL,1982,87,1,0,0,0,0
archive-15813,Mike Moroski,QB,ATL,1983,575,2,12,0,0,0
archive-15813,Mike Moroski,QB,ATL,1984,1207,2,98,0,0,0
archive-15813,Mike Moroski,QB,SF,1986,493,2,22,1,0,0
archive-15813,Mike Moroski,QB,TEN,1985,249,1,2,0,0,0
archive-15815,Earl Morrall,QB,DET,1958,188,4,41,0,0,0
archive-15815,Earl Morrall,QB,DET,1959,1102,5,112,0,0,0
archive-15815,Earl Morrall,QB,DET,1960,423,4,37,1,0,0
archive-15815,Earl Morrall,QB,DET,1961,909,7,86,0,0,0
archive-15815,Earl Morrall,QB,DET,1962,449,4,65,1,0,0
archive-15815,Earl Morrall,QB,DET,1963,2621,24,105,1,0,0
archive-15815,Earl Morrall,QB,DET,1964,588,4,70,0,0,0
archive-15815,Earl Morrall,QB,IND,1968,2909,26,18,1,0,0
archive-15815,Earl Morrall,QB,IND,1969,755,5,0,0,0,0
archive-15815,Earl Morrall,QB,IND,1970,792,9,6,0,0,0
archive-15815,Earl Morrall,QB,IND,1971,1210,7,13,0,0,0
